y	x	PANEL	group
5	118190.992	4	-1
7	118191.04	4	-1
9	118191.087	4	-1
11	118191.135	4	-1
12	118191.183	4	-1
10	118191.23	4	-1
6	118191.278	4	-1
6	118191.326	4	-1
7	118191.373	4	-1
4	118191.421	4	-1
5	118191.469	4	-1
7	118191.516	4	-1
10	118191.564	4	-1
10	118191.612	4	-1
5	118191.659	4	-1
2	118191.707	4	-1
2	118191.755	4	-1
1	118191.802	4	-1
2	118191.85	4	-1
2	118191.897	4	-1
0	118191.945	4	-1
0	118191.993	4	-1
0	118192.04	4	-1
0	118192.088	4	-1
0	118192.136	4	-1
0	118192.183	4	-1
1	118192.231	4	-1
3	118192.279	4	-1
7	118192.326	4	-1
7	118192.374	4	-1
4	118192.422	4	-1
5	118192.469	4	-1
3	118192.517	4	-1
2	118192.565	4	-1
4	118192.612	4	-1
3	118192.66	4	-1
2	118192.708	4	-1
2	118192.755	4	-1
0	118192.803	4	-1
1	118192.85	4	-1
1	118192.898	4	-1
0	118192.946	4	-1
1	118192.993	4	-1
1	118193.041	4	-1
0	118193.089	4	-1
0	118193.136	4	-1
0	118193.184	4	-1
0	118193.232	4	-1
0	118193.279	4	-1
0	118193.327	4	-1
0	118193.375	4	-1
0	118193.422	4	-1
0	118193.47	4	-1
0	118193.518	4	-1
0	118193.565	4	-1
0	118193.613	4	-1
0	118193.661	4	-1
0	118193.708	4	-1
0	118193.756	4	-1
0	118193.803	4	-1
1	118193.851	4	-1
3	118193.899	4	-1
6	118193.946	4	-1
3	118193.994	4	-1
3	118194.042	4	-1
4	118194.089	4	-1
2	118194.137	4	-1
2	118194.185	4	-1
1	118194.232	4	-1
3	118194.28	4	-1
4	118194.328	4	-1
9	118194.375	4	-1
8	118194.423	4	-1
3	118194.471	4	-1
5	118194.518	4	-1
4	118194.566	4	-1
0	118194.614	4	-1
2	118194.661	4	-1
5	118194.709	4	-1
3	118194.756	4	-1
4	118194.804	4	-1
3	118194.852	4	-1
3	118194.899	4	-1
1	118194.947	4	-1
3	118194.995	4	-1
3	118195.042	4	-1
2	118195.09	4	-1
0	118195.138	4	-1
2	118195.185	4	-1
3	118195.233	4	-1
6	118195.281	4	-1
5	118195.328	4	-1
4	118195.376	4	-1
5	118195.424	4	-1
3	118195.471	4	-1
3	118195.519	4	-1
2	118195.567	4	-1
3	118195.614	4	-1
3	118195.662	4	-1
2	118195.709	4	-1
1	118195.757	4	-1
0	118195.805	4	-1
0	118195.852	4	-1
1	118195.9	4	-1
0	118195.948	4	-1
1	118195.995	4	-1
1	118196.043	4	-1
1	118196.091	4	-1
1	118196.138	4	-1
0	118196.186	4	-1
0	118196.234	4	-1
2	118196.281	4	-1
3	118196.329	4	-1
5	118196.377	4	-1
6	118196.424	4	-1
7	118196.472	4	-1
5	118196.52	4	-1
2	118196.567	4	-1
0	118196.615	4	-1
0	118196.662	4	-1
0	118196.71	4	-1
1	118196.758	4	-1
1	118196.805	4	-1
1	118196.853	4	-1
3	118196.901	4	-1
4	118196.948	4	-1
4	118196.996	4	-1
5	118197.044	4	-1
6	118197.091	4	-1
2	118197.139	4	-1
2	118197.187	4	-1
1	118197.234	4	-1
0	118197.282	4	-1
0	118197.33	4	-1
0	118197.377	4	-1
0	118197.425	4	-1
3	118197.473	4	-1
6	118197.52	4	-1
5	118197.568	4	-1
3	118197.615	4	-1
3	118197.663	4	-1
2	118197.711	4	-1
1	118197.758	4	-1
1	118197.806	4	-1
2	118197.854	4	-1
2	118197.901	4	-1
3	118197.949	4	-1
3	118197.997	4	-1
1	118198.044	4	-1
2	118198.092	4	-1
2	118198.14	4	-1
2	118198.187	4	-1
2	118198.235	4	-1
3	118198.283	4	-1
4	118198.33	4	-1
4	118198.378	4	-1
3	118198.425	4	-1
7	118198.473	4	-1
7	118198.521	4	-1
6	118198.568	4	-1
4	118198.616	4	-1
3	118198.664	4	-1
2	118198.711	4	-1
2	118198.759	4	-1
2	118198.807	4	-1
2	118198.854	4	-1
4	118198.902	4	-1
5	118198.95	4	-1
6	118198.997	4	-1
5	118199.045	4	-1
4	118199.093	4	-1
1	118199.14	4	-1
2	118199.188	4	-1
4	118199.236	4	-1
4	118199.283	4	-1
3	118199.331	4	-1
2	118199.378	4	-1
4	118199.426	4	-1
5	118199.474	4	-1
4	118199.521	4	-1
7	118199.569	4	-1
8	118199.617	4	-1
12	118199.664	4	-1
9	118199.712	4	-1
4	118199.76	4	-1
10	118199.807	4	-1
10	118199.855	4	-1
6	118199.903	4	-1
4	118199.95	4	-1
2	118199.998	4	-1
2	118200.046	4	-1
1	118200.093	4	-1
1	118200.141	4	-1
5	118200.189	4	-1
5	118200.236	4	-1
3	118200.284	4	-1
2	118200.331	4	-1
2	118200.379	4	-1
2	118200.427	4	-1
2	118200.474	4	-1
2	118200.522	4	-1
1	118200.57	4	-1
3	118200.617	4	-1
3	118200.665	4	-1
2	118200.713	4	-1
4	118200.76	4	-1
3	118200.808	4	-1
4	118200.856	4	-1
3	118200.903	4	-1
4	118200.951	4	-1
2	118200.999	4	-1
1	118201.046	4	-1
2	118201.094	4	-1
1	118201.142	4	-1
1	118201.189	4	-1
1	118201.237	4	-1
1	118201.284	4	-1
2	118201.332	4	-1
1	118201.38	4	-1
1	118201.427	4	-1
1	118201.475	4	-1
0	118201.523	4	-1
0	118201.57	4	-1
0	118201.618	4	-1
0	118201.666	4	-1
0	118201.713	4	-1
0	118201.761	4	-1
0	118201.809	4	-1
0	118201.856	4	-1
0	118201.904	4	-1
0	118201.952	4	-1
0	118201.999	4	-1
0	118202.047	4	-1
1	118202.095	4	-1
1	118202.142	4	-1
1	118202.19	4	-1
1	118202.237	4	-1
0	118202.285	4	-1
0	118202.333	4	-1
0	118202.38	4	-1
0	118202.428	4	-1
0	118202.476	4	-1
0	118202.523	4	-1
0	118202.571	4	-1
0	118202.619	4	-1
0	118202.666	4	-1
0	118202.714	4	-1
1	118202.762	4	-1
1	118202.809	4	-1
0	118202.857	4	-1
0	118202.905	4	-1
0	118202.952	4	-1
0	118203	4	-1
0	118203.048	4	-1
0	118203.095	4	-1
0	118203.143	4	-1
0	118203.19	4	-1
0	118203.238	4	-1
0	118203.286	4	-1
0	118203.333	4	-1
0	118203.381	4	-1
0	118203.429	4	-1
0	118203.476	4	-1
0	118203.524	4	-1
0	118203.572	4	-1
2	118203.619	4	-1
3	118203.667	4	-1
2	118203.715	4	-1
1	118203.762	4	-1
0	118203.81	4	-1
0	118203.858	4	-1
0	118203.905	4	-1
1	118203.953	4	-1
1	118204.001	4	-1
3	118204.048	4	-1
6	118204.096	4	-1
7	118204.143	4	-1
7	118204.191	4	-1
6	118204.239	4	-1
9	118204.286	4	-1
9	118204.334	4	-1
10	118204.382	4	-1
6	118204.429	4	-1
3	118204.477	4	-1
7	118204.525	4	-1
9	118204.572	4	-1
6	118204.62	4	-1
5	118204.668	4	-1
6	118204.715	4	-1
4	118204.763	4	-1
7	118204.811	4	-1
9	118204.858	4	-1
7	118204.906	4	-1
2	118204.954	4	-1
1	118205.001	4	-1
2	118205.049	4	-1
4	118205.096	4	-1
5	118205.144	4	-1
8	118205.192	4	-1
13	118205.239	4	-1
15	118205.287	4	-1
18	118205.335	4	-1
24	118205.382	4	-1
25	118205.43	4	-1
20	118205.478	4	-1
21	118205.525	4	-1
22	118205.573	4	-1
15	118205.621	4	-1
9	118205.668	4	-1
14	118205.716	4	-1
14	118205.764	4	-1
9	118205.811	4	-1
12	118205.859	4	-1
11	118205.907	4	-1
8	118205.954	4	-1
9	118206.002	4	-1
7	118206.049	4	-1
4	118206.097	4	-1
2	118206.145	4	-1
3	118206.192	4	-1
4	118206.24	4	-1
4	118206.288	4	-1
3	118206.335	4	-1
2	118206.383	4	-1
1	118206.431	4	-1
1	118206.478	4	-1
2	118206.526	4	-1
3	118206.574	4	-1
3	118206.621	4	-1
4	118206.669	4	-1
4	118206.717	4	-1
7	118206.764	4	-1
8	118206.812	4	-1
5	118206.86	4	-1
2	118206.907	4	-1
0	118206.955	4	-1
0	118207.002	4	-1
1	118207.05	4	-1
1	118207.098	4	-1
2	118207.145	4	-1
2	118207.193	4	-1
2	118207.241	4	-1
2	118207.288	4	-1
3	118207.336	4	-1
5	118207.384	4	-1
6	118207.431	4	-1
7	118207.479	4	-1
8	118207.527	4	-1
5	118207.574	4	-1
4	118207.622	4	-1
5	118207.67	4	-1
4	118207.717	4	-1
6	118207.765	4	-1
9	118207.813	4	-1
10	118207.86	4	-1
10	118207.908	4	-1
8	118207.955	4	-1
4	118208.003	4	-1
6	118208.051	4	-1
5	118208.098	4	-1
3	118208.146	4	-1
2	118208.194	4	-1
0	118208.241	4	-1
2	118208.289	4	-1
3	118208.337	4	-1
4	118208.384	4	-1
8	118208.432	4	-1
6	118208.48	4	-1
3	118208.527	4	-1
2	118208.575	4	-1
6	118208.623	4	-1
11	118208.67	4	-1
16	118208.718	4	-1
11	118208.765	4	-1
14	118208.813	4	-1
14	118208.861	4	-1
8	118208.908	4	-1
8	118208.956	4	-1
13	118209.004	4	-1
11	118209.051	4	-1
11	118209.099	4	-1
16	118209.147	4	-1
21	118209.194	4	-1
26	118209.242	4	-1
19	118209.29	4	-1
11	118209.337	4	-1
10	118209.385	4	-1
6	118209.433	4	-1
5	118209.48	4	-1
4	118209.528	4	-1
8	118209.576	4	-1
9	118209.623	4	-1
9	118209.671	4	-1
13	118209.718	4	-1
15	118209.766	4	-1
24	118209.814	4	-1
35	118209.861	4	-1
38	118209.909	4	-1
29	118209.957	4	-1
17	118210.004	4	-1
25	118210.052	4	-1
26	118210.1	4	-1
27	118210.147	4	-1
31	118210.195	4	-1
32	118210.243	4	-1
40	118210.29	4	-1
48	118210.338	4	-1
43	118210.386	4	-1
37	118210.433	4	-1
27	118210.481	4	-1
17	118210.529	4	-1
18	118210.576	4	-1
23	118210.624	4	-1
25	118210.671	4	-1
30	118210.719	4	-1
27	118210.767	4	-1
31	118210.814	4	-1
38	118210.862	4	-1
43	118210.91	4	-1
53	118210.957	4	-1
52	118211.005	4	-1
49	118211.053	4	-1
58	118211.1	4	-1
49	118211.148	4	-1
46	118211.196	4	-1
57	118211.243	4	-1
56	118211.291	4	-1
56	118211.339	4	-1
60	118211.386	4	-1
51	118211.434	4	-1
39	118211.482	4	-1
32	118211.529	4	-1
33	118211.577	4	-1
33	118211.624	4	-1
35	118211.672	4	-1
24	118211.72	4	-1
25	118211.767	4	-1
27	118211.815	4	-1
29	118211.863	4	-1
33	118211.91	4	-1
31	118211.958	4	-1
39	118212.006	4	-1
47	118212.053	4	-1
52	118212.101	4	-1
73	118212.149	4	-1
73	118212.196	4	-1
62	118212.244	4	-1
61	118212.292	4	-1
66	118212.339	4	-1
68	118212.387	4	-1
72	118212.435	4	-1
79	118212.482	4	-1
68	118212.53	4	-1
76	118212.577	4	-1
82	118212.625	4	-1
68	118212.673	4	-1
63	118212.72	4	-1
44	118212.768	4	-1
46	118212.816	4	-1
47	118212.863	4	-1
39	118212.911	4	-1
47	118212.959	4	-1
48	118213.006	4	-1
75	118213.054	4	-1
64	118213.102	4	-1
54	118213.149	4	-1
59	118213.197	4	-1
57	118213.245	4	-1
64	118213.292	4	-1
48	118213.34	4	-1
31	118213.388	4	-1
32	118213.435	4	-1
54	118213.483	4	-1
60	118213.53	4	-1
50	118213.578	4	-1
32	118213.626	4	-1
22	118213.673	4	-1
24	118213.721	4	-1
26	118213.769	4	-1
18	118213.816	4	-1
20	118213.864	4	-1
18	118213.912	4	-1
25	118213.959	4	-1
27	118214.007	4	-1
26	118214.055	4	-1
24	118214.102	4	-1
27	118214.15	4	-1
20	118214.198	4	-1
11	118214.245	4	-1
9	118214.293	4	-1
11	118214.341	4	-1
11	118214.388	4	-1
10	118214.436	4	-1
7	118214.483	4	-1
6	118214.531	4	-1
10	118214.579	4	-1
18	118214.626	4	-1
20	118214.674	4	-1
21	118214.722	4	-1
26	118214.769	4	-1
29	118214.817	4	-1
29	118214.865	4	-1
19	118214.912	4	-1
9	118214.96	4	-1
6	118215.008	4	-1
5	118215.055	4	-1
11	118215.103	4	-1
34	118215.151	4	-1
61	118215.198	4	-1
87	118215.246	4	-1
124	118215.294	4	-1
131	118215.341	4	-1
105	118215.389	4	-1
99	118215.436	4	-1
100	118215.484	4	-1
96	118215.532	4	-1
97	118215.579	4	-1
87	118215.627	4	-1
88	118215.675	4	-1
84	118215.722	4	-1
93	118215.77	4	-1
100	118215.818	4	-1
97	118215.865	4	-1
90	118215.913	4	-1
93	118215.961	4	-1
96	118216.008	4	-1
86	118216.056	4	-1
75	118216.104	4	-1
86	118216.151	4	-1
82	118216.199	4	-1
72	118216.247	4	-1
79	118216.294	4	-1
81	118216.342	4	-1
85	118216.389	4	-1
83	118216.437	4	-1
76	118216.485	4	-1
62	118216.532	4	-1
56	118216.58	4	-1
47	118216.628	4	-1
56	118216.675	4	-1
62	118216.723	4	-1
59	118216.771	4	-1
51	118216.818	4	-1
33	118216.866	4	-1
24	118216.914	4	-1
20	118216.961	4	-1
21	118217.009	4	-1
18	118217.057	4	-1
15	118217.104	4	-1
13	118217.152	4	-1
33	118217.2	4	-1
42	118217.247	4	-1
49	118217.295	4	-1
48	118217.342	4	-1
41	118217.39	4	-1
35	118217.438	4	-1
18	118217.485	4	-1
25	118217.533	4	-1
29	118217.581	4	-1
38	118217.628	4	-1
48	118217.676	4	-1
52	118217.724	4	-1
43	118217.771	4	-1
42	118217.819	4	-1
40	118217.867	4	-1
52	118217.914	4	-1
55	118217.962	4	-1
47	118218.01	4	-1
34	118218.057	4	-1
27	118218.105	4	-1
15	118218.153	4	-1
12	118218.2	4	-1
16	118218.248	4	-1
22	118218.295	4	-1
19	118218.343	4	-1
8	118218.391	4	-1
3	118218.438	4	-1
4	118218.486	4	-1
6	118218.534	4	-1
8	118218.581	4	-1
10	118218.629	4	-1
13	118218.677	4	-1
17	118218.724	4	-1
17	118218.772	4	-1
11	118218.82	4	-1
7	118218.867	4	-1
12	118218.915	4	-1
10	118218.963	4	-1
10	118219.01	4	-1
8	118219.058	4	-1
6	118219.105	4	-1
6	118219.153	4	-1
6	118219.201	4	-1
9	118219.248	4	-1
10	118219.296	4	-1
10	118219.344	4	-1
10	118219.391	4	-1
6	118219.439	4	-1
4	118219.487	4	-1
5	118219.534	4	-1
5	118219.582	4	-1
14	118219.63	4	-1
19	118219.677	4	-1
15	118219.725	4	-1
14	118219.773	4	-1
10	118219.82	4	-1
6	118219.868	4	-1
2	118219.916	4	-1
5	118219.963	4	-1
5	118220.011	4	-1
8	118220.058	4	-1
10	118220.106	4	-1
5	118220.154	4	-1
3	118220.201	4	-1
3	118220.249	4	-1
3	118220.297	4	-1
4	118220.344	4	-1
5	118220.392	4	-1
5	118220.44	4	-1
7	118220.487	4	-1
9	118220.535	4	-1
4	118220.583	4	-1
2	118220.63	4	-1
5	118220.678	4	-1
11	118220.726	4	-1
12	118220.773	4	-1
12	118220.821	4	-1
11	118220.869	4	-1
10	118220.916	4	-1
10	118220.964	4	-1
6	118221.011	4	-1
3	118221.059	4	-1
2	118221.107	4	-1
1	118221.154	4	-1
3	118221.202	4	-1
3	118221.25	4	-1
3	118221.297	4	-1
2	118221.345	4	-1
3	118221.393	4	-1
5	118221.44	4	-1
6	118221.488	4	-1
4	118221.536	4	-1
0	118221.583	4	-1
1	118221.631	4	-1
0	118221.679	4	-1
0	118221.726	4	-1
0	118221.774	4	-1
0	118221.822	4	-1
2	118221.869	4	-1
5	118221.917	4	-1
7	118221.964	4	-1
6	118222.012	4	-1
7	118222.06	4	-1
5	118222.107	4	-1
1	118222.155	4	-1
2	118222.203	4	-1
3	118222.25	4	-1
4	118222.298	4	-1
3	118222.346	4	-1
2	118222.393	4	-1
1	118222.441	4	-1
1	118222.489	4	-1
2	118222.536	4	-1
2	118222.584	4	-1
0	118222.632	4	-1
1	118222.679	4	-1
1	118222.727	4	-1
0	118222.775	4	-1
0	118222.822	4	-1
0	118222.87	4	-1
2	118222.917	4	-1
4	118222.965	4	-1
5	118223.013	4	-1
4	118223.06	4	-1
3	118223.108	4	-1
7	118223.156	4	-1
10	118223.203	4	-1
6	118223.251	4	-1
3	118223.299	4	-1
2	118223.346	4	-1
1	118223.394	4	-1
1	118223.442	4	-1
1	118223.489	4	-1
0	118223.537	4	-1
2	118223.585	4	-1
4	118223.632	4	-1
3	118223.68	4	-1
2	118223.728	4	-1
1	118223.775	4	-1
2	118223.823	4	-1
7	118223.87	4	-1
11	118223.918	4	-1
7	118223.966	4	-1
5	118224.013	4	-1
2	118224.061	4	-1
4	118224.109	4	-1
6	118224.156	4	-1
3	118224.204	4	-1
0	118224.252	4	-1
0	118224.299	4	-1
0	118224.347	4	-1
1	118224.395	4	-1
0	118224.442	4	-1
1	118224.49	4	-1
1	118224.538	4	-1
2	118224.585	4	-1
4	118224.633	4	-1
4	118224.681	4	-1
5	118224.728	4	-1
5	118224.776	4	-1
3	118224.823	4	-1
6	118224.871	4	-1
6	118224.919	4	-1
4	118224.966	4	-1
6	118225.014	4	-1
3	118225.062	4	-1
0	118225.109	4	-1
0	118225.157	4	-1
0	118225.205	4	-1
2	118225.252	4	-1
2	118225.3	4	-1
3	118225.348	4	-1
4	118225.395	4	-1
5	118225.443	4	-1
6	118225.491	4	-1
4	118225.538	4	-1
7	118225.586	4	-1
7	118225.634	4	-1
5	118225.681	4	-1
5	118225.729	4	-1
3	118225.776	4	-1
3	118225.824	4	-1
1	118225.872	4	-1
5	118225.919	4	-1
6	118225.967	4	-1
4	118226.015	4	-1
4	118226.062	4	-1
1	118226.11	4	-1
0	118226.158	4	-1
0	118226.205	4	-1
0	118226.253	4	-1
1	118226.301	4	-1
2	118226.348	4	-1
2	118226.396	4	-1
1	118226.444	4	-1
1	118226.491	4	-1
1	118226.539	4	-1
1	118226.587	4	-1
3	118226.634	4	-1
2	118226.682	4	-1
1	118226.729	4	-1
1	118226.777	4	-1
1	118226.825	4	-1
5	118226.872	4	-1
7	118226.92	4	-1
5	118226.968	4	-1
5	118227.015	4	-1
3	118227.063	4	-1
5	118227.111	4	-1
3	118227.158	4	-1
1	118227.206	4	-1
1	118227.254	4	-1
2	118227.301	4	-1
1	118227.349	4	-1
1	118227.397	4	-1
5	118227.444	4	-1
4	118227.492	4	-1
3	118227.54	4	-1
6	118227.587	4	-1
5	118227.635	4	-1
2	118227.682	4	-1
3	118227.73	4	-1
1	118227.778	4	-1
0	118227.825	4	-1
3	118227.873	4	-1
4	118227.921	4	-1
2	118227.968	4	-1
1	118228.016	4	-1
0	118228.064	4	-1
0	118228.111	4	-1
0	118228.159	4	-1
1	118228.207	4	-1
1	118228.254	4	-1
1	118228.302	4	-1
1	118228.35	4	-1
0	118228.397	4	-1
0	118228.445	4	-1
1	118228.493	4	-1
2	118228.54	4	-1
5	118228.588	4	-1
7	118228.635	4	-1
3	118228.683	4	-1
5	118228.731	4	-1
3	118228.778	4	-1
3	118228.826	4	-1
2	118228.874	4	-1
2	118228.921	4	-1
3	118228.969	4	-1
3	118229.017	4	-1
3	118229.064	4	-1
4	118229.112	4	-1
5	118229.16	4	-1
4	118229.207	4	-1
5	118229.255	4	-1
4	118229.303	4	-1
5	118229.35	4	-1
5	118229.398	4	-1
10	118229.445	4	-1
16	118229.493	4	-1
9	118229.541	4	-1
5	118229.588	4	-1
1	118229.636	4	-1
0	118229.684	4	-1
0	118229.731	4	-1
7	118229.779	4	-1
7	118229.827	4	-1
17	118229.874	4	-1
21	118229.922	4	-1
21	118229.97	4	-1
23	118230.017	4	-1
22	118230.065	4	-1
11	118230.113	4	-1
4	118230.16	4	-1
4	118230.208	4	-1
6	118230.256	4	-1
11	118230.303	4	-1
13	118230.351	4	-1
49	118230.398	4	-1
77	118230.446	4	-1
120	118230.494	4	-1
135	118230.541	4	-1
116	118230.589	4	-1
122	118230.637	4	-1
104	118230.684	4	-1
79	118230.732	4	-1
73	118230.78	4	-1
77	118230.827	4	-1
78	118230.875	4	-1
69	118230.923	4	-1
55	118230.97	4	-1
58	118231.018	4	-1
58	118231.066	4	-1
43	118231.113	4	-1
38	118231.161	4	-1
21	118231.209	4	-1
18	118231.256	4	-1
22	118231.304	4	-1
29	118231.351	4	-1
22	118231.399	4	-1
21	118231.447	4	-1
25	118231.494	4	-1
20	118231.542	4	-1
12	118231.59	4	-1
9	118231.637	4	-1
6	118231.685	4	-1
3	118231.733	4	-1
1	118231.78	4	-1
1	118231.828	4	-1
1	118231.876	4	-1
3	118231.923	4	-1
3	118231.971	4	-1
4	118232.019	4	-1
5	118232.066	4	-1
4	118232.114	4	-1
5	118232.162	4	-1
5	118232.209	4	-1
7	118232.257	4	-1
9	118232.304	4	-1
10	118232.352	4	-1
8	118232.4	4	-1
11	118232.447	4	-1
13	118232.495	4	-1
12	118232.543	4	-1
11	118232.59	4	-1
10	118232.638	4	-1
11	118232.686	4	-1
11	118232.733	4	-1
10	118232.781	4	-1
8	118232.829	4	-1
5	118232.876	4	-1
4	118232.924	4	-1
6	118232.972	4	-1
7	118233.019	4	-1
7	118233.067	4	-1
6	118233.115	4	-1
4	118233.162	4	-1
5	118233.21	4	-1
5	118233.257	4	-1
6	118233.305	4	-1
10	118233.353	4	-1
11	118233.4	4	-1
10	118233.448	4	-1
14	118233.496	4	-1
9	118233.543	4	-1
6	118233.591	4	-1
5	118233.639	4	-1
3	118233.686	4	-1
4	118233.734	4	-1
12	118233.782	4	-1
16	118233.829	4	-1
10	118233.877	4	-1
5	118233.925	4	-1
2	118233.972	4	-1
0	118234.02	4	-1
0	118234.068	4	-1
4	118234.115	4	-1
5	118234.163	4	-1
7	118234.21	4	-1
5	118234.258	4	-1
1	118234.306	4	-1
1	118234.353	4	-1
1	118234.401	4	-1
1	118234.449	4	-1
0	118234.496	4	-1
1	118234.544	4	-1
1	118234.592	4	-1
2	118234.639	4	-1
3	118234.687	4	-1
3	118234.735	4	-1
5	118234.782	4	-1
7	118234.83	4	-1
8	118234.878	4	-1
11	118234.925	4	-1
8	118234.973	4	-1
7	118235.021	4	-1
9	118235.068	4	-1
4	118235.116	4	-1
5	118235.163	4	-1
7	118235.211	4	-1
9	118235.259	4	-1
10	118235.306	4	-1
8	118235.354	4	-1
6	118235.402	4	-1
11	118235.449	4	-1
7	118235.497	4	-1
6	118235.545	4	-1
11	118235.592	4	-1
10	118235.64	4	-1
7	118235.688	4	-1
8	118235.735	4	-1
7	118235.783	4	-1
6	118235.831	4	-1
6	118235.878	4	-1
6	118235.926	4	-1
5	118235.974	4	-1
6	118236.021	4	-1
6	118236.069	4	-1
5	118236.116	4	-1
6	118236.164	4	-1
3	118236.212	4	-1
2	118236.259	4	-1
2	118236.307	4	-1
2	118236.355	4	-1
3	118236.402	4	-1
1	118236.45	4	-1
0	118236.498	4	-1
3	118236.545	4	-1
4	118236.593	4	-1
5	118236.641	4	-1
7	118236.688	4	-1
6	118236.736	4	-1
1	118236.784	4	-1
2	118236.831	4	-1
3	118236.879	4	-1
1	118236.927	4	-1
4	118236.974	4	-1
8	118237.022	4	-1
5	118237.069	4	-1
3	118237.117	4	-1
3	118237.165	4	-1
5	118237.212	4	-1
7	118237.26	4	-1
9	118237.308	4	-1
7	118237.355	4	-1
2	118237.403	4	-1
0	118237.451	4	-1
1	118237.498	4	-1
2	118237.546	4	-1
2	118237.594	4	-1
1	118237.641	4	-1
1	118237.689	4	-1
0	118237.737	4	-1
0	118237.784	4	-1
0	118237.832	4	-1
0	118237.88	4	-1
0	118237.927	4	-1
0	118237.975	4	-1
1	118238.022	4	-1
4	118238.07	4	-1
6	118238.118	4	-1
3	118238.165	4	-1
1	118238.213	4	-1
0	118238.261	4	-1
1	118238.308	4	-1
2	118238.356	4	-1
2	118238.404	4	-1
0	118238.451	4	-1
2	118238.499	4	-1
1	118238.547	4	-1
0	118238.594	4	-1
3	118238.642	4	-1
3	118238.69	4	-1
5	118238.737	4	-1
12	118238.785	4	-1
9	118238.833	4	-1
3	118167.406	5	-1
0	118167.453	5	-1
1	118167.501	5	-1
1	118167.548	5	-1
2	118167.596	5	-1
3	118167.644	5	-1
2	118167.691	5	-1
4	118167.739	5	-1
4	118167.787	5	-1
2	118167.834	5	-1
1	118167.882	5	-1
0	118167.93	5	-1
0	118167.977	5	-1
0	118168.025	5	-1
0	118168.073	5	-1
0	118168.12	5	-1
1	118168.168	5	-1
4	118168.216	5	-1
3	118168.263	5	-1
5	118168.311	5	-1
5	118168.358	5	-1
0	118168.406	5	-1
2	118168.454	5	-1
3	118168.501	5	-1
3	118168.549	5	-1
4	118168.597	5	-1
6	118168.644	5	-1
5	118168.692	5	-1
1	118168.74	5	-1
2	118168.787	5	-1
3	118168.835	5	-1
3	118168.883	5	-1
4	118168.93	5	-1
5	118168.978	5	-1
3	118169.026	5	-1
2	118169.073	5	-1
4	118169.121	5	-1
4	118169.169	5	-1
3	118169.216	5	-1
2	118169.264	5	-1
2	118169.311	5	-1
3	118169.359	5	-1
3	118169.407	5	-1
2	118169.454	5	-1
1	118169.502	5	-1
1	118169.55	5	-1
1	118169.597	5	-1
4	118169.645	5	-1
3	118169.693	5	-1
0	118169.74	5	-1
0	118169.788	5	-1
0	118169.836	5	-1
0	118169.883	5	-1
1	118169.931	5	-1
3	118169.979	5	-1
4	118170.026	5	-1
3	118170.074	5	-1
2	118170.122	5	-1
3	118170.169	5	-1
2	118170.217	5	-1
1	118170.264	5	-1
1	118170.312	5	-1
0	118170.36	5	-1
2	118170.407	5	-1
2	118170.455	5	-1
0	118170.503	5	-1
2	118170.55	5	-1
5	118170.598	5	-1
7	118170.646	5	-1
7	118170.693	5	-1
5	118170.741	5	-1
3	118170.789	5	-1
0	118170.836	5	-1
0	118170.884	5	-1
0	118170.932	5	-1
0	118170.979	5	-1
0	118171.027	5	-1
0	118171.075	5	-1
1	118171.122	5	-1
2	118171.17	5	-1
1	118171.217	5	-1
1	118171.265	5	-1
1	118171.313	5	-1
1	118171.36	5	-1
2	118171.408	5	-1
1	118171.456	5	-1
3	118171.503	5	-1
3	118171.551	5	-1
4	118171.599	5	-1
2	118171.646	5	-1
0	118171.694	5	-1
0	118171.742	5	-1
0	118171.789	5	-1
1	118171.837	5	-1
1	118171.885	5	-1
1	118171.932	5	-1
3	118171.98	5	-1
3	118172.028	5	-1
2	118172.075	5	-1
4	118172.123	5	-1
4	118172.17	5	-1
1	118172.218	5	-1
3	118172.266	5	-1
2	118172.313	5	-1
1	118172.361	5	-1
1	118172.409	5	-1
2	118172.456	5	-1
2	118172.504	5	-1
2	118172.552	5	-1
2	118172.599	5	-1
0	118172.647	5	-1
0	118172.695	5	-1
0	118172.742	5	-1
1	118172.79	5	-1
2	118172.838	5	-1
4	118172.885	5	-1
6	118172.933	5	-1
5	118172.981	5	-1
2	118173.028	5	-1
1	118173.076	5	-1
2	118173.123	5	-1
4	118173.171	5	-1
4	118173.219	5	-1
6	118173.266	5	-1
4	118173.314	5	-1
1	118173.362	5	-1
1	118173.409	5	-1
1	118173.457	5	-1
2	118173.505	5	-1
5	118173.552	5	-1
7	118173.6	5	-1
7	118173.648	5	-1
2	118173.695	5	-1
2	118173.743	5	-1
4	118173.791	5	-1
3	118173.838	5	-1
1	118173.886	5	-1
0	118173.934	5	-1
3	118173.981	5	-1
4	118174.029	5	-1
1	118174.076	5	-1
5	118174.124	5	-1
6	118174.172	5	-1
6	118174.219	5	-1
6	118174.267	5	-1
4	118174.315	5	-1
3	118174.362	5	-1
2	118174.41	5	-1
3	118174.458	5	-1
7	118174.505	5	-1
7	118174.553	5	-1
9	118174.601	5	-1
13	118174.648	5	-1
9	118174.696	5	-1
6	118174.744	5	-1
9	118174.791	5	-1
10	118174.839	5	-1
11	118174.887	5	-1
14	118174.934	5	-1
10	118174.982	5	-1
